x1,x2,x3,x4,x5,x6,target
-19541.65201,240.26821,461.7682638,-521.0006367,105.9460538,145.4941644,0
-14324.66706,-340.4462791,29.82800349,-19.34318903,4.833864048,14.07109666,1
-19232.20001,196.9307014,-38.21027279,1.03178064,-5.037924358,5.56431752,0
-19460.41051,224.3520832,-41.27226373,-2.125148618,1.123550021,6.347780407,0
-18891.28418,149.1160335,-32.5702085,-0.230387227,-4.790681099,1.740106992,0
-18640.02895,173.4797404,-32.93755403,1.395173709,2.032876407,-2.963663679,0
-17493.22815,-90.56971532,3.74893859,-24.4996933,16.14819798,20.41730213,0
-18718.44308,142.5670485,-36.61875237,10.68803235,2.340307826,6.166826448,0
-18090.75316,123.7217825,-18.40072757,4.558384013,13.41512778,5.840105475,0
-19541.94409,249.965856,-48.5626067,-0.042525035,-1.47377757,4.80269289,0
50752.72954,-246.950525,97.54745538,-11.39612963,-23.61115968,-1.663041194,0
-16902.32431,60.17773224,-20.00167358,2.314288483,-2.21112822,-1.779486434,0
-13729.71345,-142.3020163,4.770007184,-1.883727605,18.81194898,-4.170652624,0
-8316.893849,-111.3189473,37.19759848,-12.21400793,9.298978428,-3.694219134,1
-18747.12595,77.30346164,-19.66339247,-11.94981244,6.566353222,14.81554502,0
-16367.68249,91.57718891,-25.74791489,6.268605749,-10.72022482,-5.56797412,0
-17874.73745,57.38475403,2.458106111,-7.386839986,30.54549363,16.09926116,0
-559.7279623,-256.8949625,45.8483146,-5.671121176,10.06238368,-18.60693646,0
-6321.974335,-201.6332502,23.00862824,42.12469963,-22.33026839,-2.501779123,0
45495.43829,-414.0533664,98.5963641,-24.20443633,-25.44089661,-40.86747252,0
-18518.29677,126.003598,-26.11831824,6.388949618,-5.609704716,6.881311779,0
-19541.95856,251.4448469,-12.40947971,-41.5767573,9.676034148,14.60862788,0
-17099.72338,77.87305304,-16.41830521,13.55649279,-8.52098387,3.646294177,0
-19200.93152,179.1340001,-32.89648484,-3.714910504,-3.18171613,5.368272642,0
-19407.9689,213.7518736,-43.00895654,-0.549061429,-1.289064423,4.949015506,0
-17410.09766,81.95661596,-17.50199429,3.529958227,-3.695863473,-2.72237899,0
-10526.75706,-122.5434967,28.71966252,-19.55479594,11.76369852,-11.96280874,0
-19388.97125,214.0838621,-44.20410287,3.867447387,-5.515449232,7.468858164,0
-18390.08464,116.9678856,-22.29341881,-1.140554779,0.975329704,7.337595185,0
-18077.36821,78.34529909,-15.16286636,-9.778748259,8.415551028,2.986924545,0
-11433.07511,-50.11257733,8.015961029,29.64601765,-17.7738433,-1.138715679,0
-18359.79127,47.95775644,-1.815024617,-16.81052595,27.38643509,16.62177416,0
-17291.1358,119.3300376,-21.00685926,2.770793525,-3.051156266,3.910047187,0
-8851.980481,-13.23745146,-1.206115066,6.242653887,6.343470658,-3.885616627,0
-19541.97163,251.9031216,-36.3031436,-9.81548204,-15.21637368,11.47546124,0
-16650.41781,-21.5459993,-19.65465492,13.50950382,10.16116379,-5.521141839,0
-17995.72356,93.92768277,-20.72689118,-0.954944101,-6.19270898,0.836074358,0
-19211.51565,140.3926857,-13.49049213,-18.20647025,15.02301213,23.39403916,0
-19529.8226,243.3058509,-45.3802956,-2.591249038,-0.533217317,5.991161159,0
-19431.59442,214.7227787,-42.28743468,-1.363781434,-1.1043404,5.42753508,0
-19541.94842,251.0711472,2.711694719,-55.71464481,9.743520413,19.35689123,0
-9690.018479,-189.954102,14.93238527,36.07329391,-19.28737982,-0.088882965,0
-19541.91579,249.8279885,46.83892183,-87.71392393,-14.78084959,37.64600284,0
-150.0914863,-44.91526837,18.21174091,7.121892337,3.007318502,-10.37562893,0
-19496.61357,228.1936222,-41.40055622,-4.651768073,-0.34642931,7.150148435,0
-19235.21773,179.7433656,-33.82402303,2.383769255,-9.065737643,8.424729589,0
-1653.272157,-250.0635428,25.72855208,-4.702283776,-12.23281072,-23.94946279,0
-16301.4682,34.2448382,0.41890067,-4.054882842,15.68236138,-1.5162916,1
-7676.529948,-136.9382112,38.32048255,-18.37923263,31.32496358,0.012333093,0
-19104.43682,193.4047933,-34.96885182,-0.581418797,-4.956930486,0.583165529,0
-19018.28208,150.6372251,-21.76155766,-6.864994859,4.588630761,13.64971387,1
-19221.73023,200.9005049,-33.74285213,-2.793531533,-4.955289628,2.897521219,0
49925.49915,-469.7810986,8.289580546,10.25282325,-43.02902869,-40.1444762,0
-16941.4812,-107.2317011,14.82053902,-23.68998375,20.78718849,26.39939101,1
-17448.61868,72.28314006,-12.88453894,12.42936185,-9.286779354,8.94437948,0
-19541.96833,251.7578135,-33.08049683,-9.576295108,-24.03815687,14.16227389,0
-18945.3585,148.0336299,-26.39271364,-7.523603649,10.55411688,6.593689567,0
-19541.97866,252.1221508,-49.25302199,-0.91520338,-1.763828983,4.917618273,0
-16019.59418,49.44939331,-8.441061562,18.1763537,-12.03973558,1.873349268,0
-19268.50982,185.8199745,-32.99551011,-6.183315497,6.292670907,7.553889699,0
-19541.94409,249.965856,-48.5626067,-0.042525035,-1.47377757,4.80269289,0
1628.413937,-136.3054016,47.5822796,-13.14086035,-6.822435703,-11.16021421,0
-17652.63333,131.2837229,-12.38769504,-6.920476975,10.62588132,9.483166138,1
-19401.59682,211.794295,-40.01124569,1.877192847,-4.239832658,8.774314263,0
-10531.01941,-145.9680983,16.57341236,-4.69332532,21.29417426,-15.8104165,1
44179.52938,-182.3554165,26.15917249,33.72167556,-22.73587359,-19.13210133,0
-18565.6363,78.22395312,-9.0441725,-11.24011691,20.2426195,16.43192049,1
-13175.34788,-135.461384,1.887063477,5.693237062,4.541557356,0.792819035,0
-18333.29016,-126.2424108,43.49552704,-88.4687738,44.58639469,61.51949212,0
36461.72895,-636.2400672,153.3809786,-63.25273178,41.25174204,-6.824103502,0
-10643.64565,-0.998100462,4.080586023,10.21382755,7.103991903,-9.789599165,0
287346.6936,-21499.56986,-702.0916412,-353.658483,-86.93339075,97.77893325,1
-18673.26059,164.9625696,-28.99930825,6.054618325,-12.43796614,4.062794668,0
36893.20498,-202.3530926,64.51112695,22.33894293,37.79943445,-45.00259594,1
-16902.31482,59.7604234,-1.2949732,-13.34155792,13.46213353,7.017999781,0
-17314.4251,68.07481662,-22.03728851,3.209119581,-5.816473794,-2.341955438,0
-18354.24439,81.68425327,-0.922896402,-19.79840864,15.30401982,16.56578396,0
73335.02529,-1316.025588,96.9518811,56.96099987,-222.4799982,-19.36473662,0
72965.3959,-971.4765998,142.279991,-7.547743422,-14.36417413,-22.19673169,0
-19401.71681,217.031811,-33.29979686,-7.516164758,12.67246996,10.92753264,0
146287.2222,142.1733779,86.961471,-27.60015682,14.60892819,-11.07209425,0
18833.3996,-264.4327389,44.43571669,14.10853333,-31.61654463,-25.29047388,0
-17201.62945,144.666567,-26.69344265,4.008244179,-6.593624789,-4.911428861,0
14531.72133,-376.9437214,97.94948869,-20.22813095,-3.475141142,-10.81223171,0
-19451.08493,204.021588,-23.52627801,-13.95103965,16.76346962,21.30003682,1
-19541.97356,251.9639851,-38.55296146,-9.361683665,-11.02825174,10.23351027,0
-17287.65401,73.99860947,-21.77183711,13.80496804,9.410752953,-6.331159887,0
37475.78555,-181.2849728,21.35065978,26.9858827,-55.34499895,-22.76082379,0
-14732.21752,-122.8048887,21.39002313,-16.8164706,10.13931646,8.113337719,1
12197.23348,-309.793659,89.03564205,-31.21073798,30.70177808,-17.93407176,0
-18443.3431,94.91316834,-25.31235299,-4.261087725,0.682823312,3.008181283,0
-4916.498072,-49.30559743,21.16271955,35.62012888,32.71840599,-24.29989003,1
-19269.50531,188.0345893,-37.82204256,0.608776213,-1.741484663,5.572616051,0
-19314.04227,186.71235,-21.96982346,-16.99179705,24.05947327,19.19133738,0
-10468.41626,-44.77871806,29.72313892,-16.14162524,5.175256198,-5.517421264,1
-7235.30527,-105.3472207,28.33525235,14.21738361,30.7887371,-16.34775392,0
-18900.16475,168.9715969,-30.2068448,0.9620712,-3.122656231,2.983444278,0
-18357.70716,121.4422955,-25.66030293,7.002402172,-5.537731809,6.217583105,0
-17080.52445,61.25796827,-11.01190954,-3.087270527,17.09066854,1.231892525,0
42685.87587,-327.7098022,154.8254485,-88.57178059,14.12688728,-34.71896353,0
14897.63791,-201.3128419,10.24068113,47.00397169,31.31011645,-54.51797212,0
-6941.548221,-231.145981,29.04976753,27.10921951,-24.9445607,-6.259354201,0
-17042.44632,72.56523563,-5.685703226,-10.1782858,0.176547437,-0.308297827,0
-10014.24673,-127.2022261,15.33670473,-2.693127773,15.09607171,-9.707867573,0
-19221.72383,200.5722854,-16.33182785,-17.28289673,19.03152366,14.72895783,0
-16023.70932,34.47582202,-8.464731452,17.21641302,-11.71366976,2.956840323,0
-18518.29542,125.9531627,-23.14257944,6.744333926,-6.065992706,9.32018785,0
-16299.35791,69.16029941,-23.44375324,6.470838177,-9.351205571,-5.696106176,0
-17573.71027,96.59882985,29.8616432,-41.44253701,38.69414285,21.38825539,0
-13819.25969,11.256362,-14.22132811,12.72012045,-15.68772366,-7.099602203,0
-11144.43931,-36.05003523,-12.92706951,8.173613343,-12.71504723,-15.20635182,0
-19541.97252,251.7806691,-31.97511343,-14.19532182,25.40803488,17.40787483,0
-19502.28895,231.0790263,-34.22615738,-10.49676794,17.88816238,16.14317673,0
-17436.08011,2.135791959,-12.5267669,1.59370791,-5.739915312,1.392285298,0
120283.3811,363.7463706,-2.635349355,26.22725154,-52.07606134,-7.892816997,0
-17845.29831,3.57115322,-10.16591985,2.237116507,11.29825246,10.50779128,0
-19401.71681,217.031811,-33.29979686,-7.516164758,12.67246996,10.92753264,0
-16934.40357,34.25187976,-12.35275017,-4.46282086,-2.502625401,-0.863480603,1
-16019.59384,49.43691543,-8.925425869,19.26498601,-12.87384761,0.370662197,0
-19502.29261,231.2975605,-45.81550736,-1.651035616,-1.636789992,6.904795963,0
-14120.60038,18.26013656,-4.923180695,-0.755561127,-0.135577289,-7.33927494,1
-19072.85118,167.6163451,-9.874727034,-9.26435932,11.65554622,21.89234545,0
-6104.865027,-407.7379905,63.97237428,-7.207617196,0.259090921,1.675512713,1
-7547.447592,-209.2539944,23.48937537,24.75002187,24.09837207,-11.39935421,0
-16835.38174,41.25841788,-27.6662689,4.745413224,-6.885994062,-4.511598917,0
-18066.14293,91.55650473,-19.72352852,3.735591363,10.62310425,2.236870391,0
-5582.779406,-160.1133926,28.04229268,42.77985024,-27.93452687,-2.807846122,0
-19002.46549,162.110622,-32.40248714,-2.696729746,13.27773618,9.203982669,0
-6507.538186,-184.2014479,25.42269912,14.77203268,-20.34499921,-1.292505422,0
-18953.02905,169.2044313,-32.42512369,1.046268871,-5.377239467,4.000700113,0
-15226.38156,1.156315869,7.495927176,4.317751911,29.10386323,13.66132932,1
-14920.70506,-83.08695075,-2.304619588,8.117004983,-9.435140691,5.83738275,0
-17556.32303,-109.3873652,7.956699197,-27.59778956,17.62790847,23.79624798,0
-18510.95142,136.3068157,-22.98024162,2.521513308,-11.35598594,-0.125787492,0
11409.44345,-117.6121169,46.14688221,30.70539799,15.82556842,-12.73001818,0
-7830.592413,30.11726006,-15.72126678,12.97140361,-7.606678794,-14.39282059,0
-12853.39499,-182.7752064,33.87332667,-8.4633014,10.23166539,8.835852788,1
-15610.37598,67.41420417,-5.42307234,1.35671928,-2.138445964,-4.493724735,0
-19541.90082,249.2309279,61.07128428,-83.3820516,-60.68309273,50.35076795,0
-19494.98795,227.2953177,-43.98150633,-1.540423188,-2.187005756,7.190079518,0
-18830.22451,171.8447401,-38.07458142,3.212138374,1.827211874,0.15551402,0
-19541.97026,251.8395173,-35.83390943,-6.883366136,-23.87949683,13.33531094,0
-18023.28287,93.49625287,-23.1612707,9.277344433,-4.17329758,5.722325815,0
-19541.97331,251.9529133,-38.96217799,-7.292679407,-15.53448571,10.80255614,0
-14947.28472,-173.5559631,14.42037817,-14.9503971,8.203612644,-1.985992686,0
-19268.0029,184.1509359,-36.5192169,-0.021002079,-7.764655804,7.548777108,0
-19518.52996,239.7964962,-48.13884358,1.040462019,-0.806097256,6.651297404,0
-13473.8667,7.725838108,-1.83837108,14.53471379,-15.88034983,2.100436272,0
-17016.87031,17.48080645,-17.17471106,3.117494379,-6.788733425,-3.112103302,0
-13432.85592,-73.04332887,-1.232128372,8.325113626,-9.89487271,-10.87751666,0
-19368.94126,209.2086773,-39.43743226,0.200824205,-4.776610725,7.012178273,0
-16405.3605,23.26128771,-3.440170421,17.28785324,-12.58632433,9.525148702,0
-19541.94409,249.965856,-48.5626067,-0.042525035,-1.47377757,4.80269289,0
-14232.85535,-30.50603816,-6.800121458,3.362826874,-15.87243273,-11.52584861,0
-19401.71681,217.031811,-33.29979686,-7.516164758,12.67246996,10.92753264,0
-18882.45881,155.5502439,-33.04858779,-0.308866232,1.100727138,0.30884493,0
-18842.76072,95.16322438,-20.44020243,-8.544866195,14.73356003,15.37419603,0
57150.86713,-343.1307779,130.3765986,-2.030840629,-4.09973139,-7.498823499,1
-19541.94409,249.965856,-48.5626067,-0.042525035,-1.47377757,4.80269289,0
-17268.34607,32.25263455,-7.100880071,-2.951767633,0.460269499,0.93771727,1
69528.69511,-260.8007134,167.5771925,-84.76484112,11.74121942,1.034945474,0
-19149.44717,176.051783,-34.63090363,0.7893957,-2.444513664,8.225932614,0
-5176.102701,-26.75783569,-2.018575375,12.22070621,-6.889040248,-15.37656463,0
-4727.228675,-329.8360893,46.84597151,5.069432654,4.382502441,-9.542948084,0
-19541.97866,252.1221508,-49.25302199,-0.91520338,-1.763828983,4.917618273,0
-19181.20922,162.4111506,-34.86869519,4.293132622,4.944171614,7.4675348,0
-19202.71781,181.1988519,-38.65678393,1.844851165,-4.671531867,5.679910284,0
-19541.95216,251.1962244,-5.700439034,-41.53637229,-6.500246899,19.69752253,0
-12573.35683,-119.5162846,24.66438784,-14.87647373,25.87273042,3.02089201,0
-18620.00794,195.4200281,-32.56157052,-0.75907039,-1.244741379,-0.760526623,0
-14953.42145,-371.8356597,3.438262905,15.67230834,9.017531746,12.38119354,0
-12218.97753,-191.7870877,-4.453887472,24.06560254,16.91604449,-16.73951904,0
-19541.95296,251.1741587,-12.90413731,-22.48321632,-39.44117061,23.31139555,0
-9664.960423,-167.9885332,2.847424121,14.53726124,-31.96839995,-10.69896535,0
-19346.51579,196.2620357,-40.71048888,-1.925224936,-0.129166515,5.903812217,0
-11523.06709,-137.9066579,14.25710833,13.34079951,9.570785302,-8.98176837,1
-15955.38343,-14.72779645,-16.38579258,11.31485831,4.827645224,-7.715398539,0
33120.24499,-489.9934966,84.78306655,46.20373909,-48.51269699,-9.570284072,0
-16039.06821,-2.135262362,-12.25884356,16.18190974,-6.123314942,2.631075172,0
-19541.95916,251.401065,-21.02035582,-17.65437488,-32.55073424,19.58877764,0
-17009.73489,-63.16341241,20.47965805,-32.85652011,32.06054301,24.9190452,0
-10546.11166,-59.57282609,4.60113982,2.969041166,3.838146533,-10.21582687,0
-474.4999017,-35.64214806,2.47406106,48.56540651,22.36671546,-44.06830829,0
-17079.87899,76.93542502,-12.65943975,4.824641167,-13.56743397,5.305194209,0
119544.702,4.728982018,166.1809889,-99.41958529,-0.304201351,-3.149118762,0
92377.78233,491.0221469,-0.951154416,32.83092235,23.25533095,-8.927209667,0
-19541.94409,249.965856,-48.5626067,-0.042525035,-1.47377757,4.80269289,0
-18923.77029,160.8355618,-33.30698553,3.931369814,7.27393514,6.973912848,0
-8677.856718,-172.7981561,7.606462843,29.24106487,3.226652153,-7.5724948,0
-18587.28253,100.9212559,-13.02617193,-2.878720033,0.731061447,10.93597253,0
-19541.97776,252.13675,-42.95553329,-9.056160517,-0.911347143,6.976751669,0
-11758.50328,-19.21705619,-2.103560818,6.800407059,-17.90437404,-7.928720131,0
-18052.97592,129.5877894,-27.21778006,2.583006476,-6.67870626,-1.075832828,0
-17551.9606,136.1522298,-24.59734819,1.755213214,-3.810091034,-3.460817843,0
-18357.70716,121.4422955,-25.66030293,7.002402172,-5.537731809,6.217583105,0
-17076.30875,107.2575363,-13.68404473,5.313192874,3.436299462,-4.955662606,0
-11210.69685,13.62964605,12.9917393,2.995290963,-12.08606502,-4.339052942,0
-19346.51528,196.244402,-40.45348713,-1.960971616,-0.417904914,5.330839896,0
-18691.03766,167.8886336,-33.02659705,2.380144576,-4.257004423,-0.214348919,0
316366.5689,1612.47241,-20.42999598,-93.09764563,29.95449534,-3.290977625,0
-19541.94409,249.965856,-48.5626067,-0.042525035,-1.47377757,4.80269289,0
27761.58654,-243.4469111,49.6114538,7.122802536,18.27025429,-23.06795408,1
-15636.049,-40.97595275,-19.45549972,1.779472627,-18.77642311,-7.460432702,0
-18263.28571,112.8361996,-25.12291709,0.64868682,-6.981397246,-1.112582609,0
-18147.99188,129.4191723,-29.63649155,1.86045352,6.344737875,-3.071036658,0
92735.31301,-631.4672017,119.7872377,-33.99774822,-5.913047228,-26.72098058,0
