,x1,x2,x3,x4,x5,x6,target
63,-14548.871364704095,-976.8943292159178,23947.47360214383,-2773.4887091950422,-2234.7758049562385,655.0050386685225,1
64,1313.2433403336272,-260.5869692562608,-1702.8772826978523,-3.1927247466190263,313.7675407686741,-71.56542681381275,1
65,5113.084307223321,167.23423411019957,-8201.80821292127,866.3554033488899,840.2100991847377,-228.42727597290673,1
66,4962.601734605161,131.26515882851342,-7922.776761894142,818.2322822152644,824.6070191349097,-224.84414054366502,1
67,3812.661417003763,-7.106795069728807,-5949.447608913519,547.3336226677276,667.5447468978036,-178.10784341581092,1
68,5002.161163501464,90.38185252935031,-7917.188049158146,789.6595457373439,847.4625957924079,-224.1662824483361,1
69,4386.169974750126,100.1856404573367,-6998.680811309113,712.6808635866065,730.4692898402836,-199.83843835261627,1
70,-1062.1417831831316,-201.5531178619939,1877.246348394757,-289.1868718249581,-126.03289454193119,45.5230966516976,1
71,5052.265541850627,124.85769116100064,-8035.872477061183,818.7334907470379,845.1708522977062,-226.89659187444383,1
72,4558.9406755279515,75.18912973108688,-7223.474917880845,707.6462859399107,770.2599113391005,-206.72098286489242,1
73,-11418.382361271548,-517.2164127103988,18509.175036490655,-2052.8069507257037,-1834.3122400920327,497.02598696074836,1
74,5116.128003247708,178.4342637244603,-8226.263882338853,880.8638702301306,836.4517068796845,-228.30650148976977,1
75,4387.608954164939,38.86379249871663,-6912.555586886645,673.1049676880327,753.249477340862,-196.58714234179155,1
76,3877.0799474473156,-47.347934845693786,-5995.1160373911725,536.1190269626048,692.9894275449515,-174.3939673853132,1
77,4813.85846258684,127.18600729738299,-7697.760702500981,797.2773335852396,798.015656724238,-215.34924557247948,1
78,5039.5589533240845,155.02616663268864,-8076.61850144044,844.612563562311,829.5222650017016,-227.13599474033785,1
79,5113.061318977889,170.33042756761253,-8208.52597824246,870.4158441672405,838.7619454645005,-228.3953764527982,1
80,5034.180011790038,150.77278894621514,-8062.980653027359,836.8812739479308,830.9925541131853,-227.0250755788023,1
81,5102.119996719613,164.9986880847883,-8184.491684772838,865.2256442245532,838.5525484367969,-227.95801311140997,1
82,5139.466150616434,182.1043025733541,-8224.068206644555,882.8518339275842,841.1204222465791,-284.5714663776244,1
83,-2353.1620333108317,-301.2539928585192,4030.371158811302,-540.1025812374307,-322.14459333632885,106.83386551461733,1
84,4689.691233899641,85.75010040167703,-7435.343210268999,735.2440166618612,792.122528471724,-212.54087511973538,1
85,-3232.8587125754875,-291.65845694015013,5404.173315035722,-690.4136068848771,-473.73163242901916,141.00333120121297,1
86,5107.109752773168,166.19447305010308,-8186.837917829473,852.64852544798,840.5744398785768,-228.12430419447404,1
87,-1067.1703604095721,-262.552315619346,1975.135963208357,-342.40828909250206,-107.98113462428766,42.91990785394385,1
88,-1148.4132736326421,-289.48014169351114,2177.352559091028,-405.117928927129,-109.48730955776486,43.88806170240601,1
89,1284.3445015021255,-84.47656904599827,-1925.139985846715,131.58170614193995,246.20770047744386,-59.60111499781711,1
90,5119.36475871656,172.26991043680678,-8218.376851904668,872.7297346832415,839.618888978046,-228.63886697375762,1
91,5119.36475871656,172.26991043680678,-8218.376851904668,872.7297346832415,839.618888978046,-228.63886697375762,1
92,5119.36475871656,172.26991043680678,-8218.376851904668,872.7297346832415,839.618888978046,-228.63886697375762,1
93,5119.36475871656,172.26991043680678,-8218.376851904668,872.7297346832415,839.618888978046,-228.63886697375762,1
94,5119.36475871656,172.26991043680678,-8218.376851904668,872.7297346832415,839.618888978046,-228.63886697375762,1
95,5118.266410075174,178.79270469424424,-8226.006517441805,881.0580199760451,838.5839088683186,-232.84848006549407,1
96,5047.833882619141,155.9910428701055,-8095.202720421374,849.6329959851406,830.7906441725793,-227.52896729519549,1
97,4995.732454529878,144.84387372584646,-7998.060924476227,833.6794283499714,825.240393863468,-224.33339202786613,1
98,-4739.690172347276,-617.1762652762831,8172.5260103008495,-1134.1297723074752,-628.5917457820645,205.73709783564212,1
99,4517.420111390801,52.44922439421649,-7121.645777201415,683.3818836958662,772.4555432013129,-205.12757341565677,1
100,5116.622408360171,172.82969807010974,-8217.50731395654,873.7003181112186,838.5186891485089,-228.50237970295544,1
101,4926.885302938199,114.64973728450785,-7845.902177827899,803.0018990289167,823.8078206951649,-221.68364242810668,1
102,-402.32428290064786,-425.32947169777526,1177.889655122557,-382.76933231128265,64.67907353357766,12.764504040713451,1
103,2737.562314345354,-27.81447725062551,-4252.570328230656,371.7970474473511,483.5862858040531,-125.94239440761059,1
104,483.95720743550544,-169.90648509745364,-556.6901904926365,-41.71999063143854,134.2516617462556,-23.36670531521753,1
105,5116.372073054463,178.5073770376393,-8226.164051742866,880.9035512182955,838.2438136943787,-231.6171081087352,1
106,2895.2064301812893,-18.426918013996175,-4508.9104019716,405.66741581894183,508.57653162866944,-132.1524150702791,1
107,2203.390021350407,-117.39362330578065,-3308.4058392775237,247.42094199566023,422.6608739026416,-103.39952115210733,1
108,3585.48483960762,21.016780987644847,-5637.658991299793,538.7969267387969,617.179967206872,-162.6562562506888,1
109,868.0437237447172,-121.44517347567869,-1216.4465118232804,47.125282707184944,190.62383603859655,-44.80181043301145,1
110,4495.351778645479,87.51707912737356,-7144.81690199165,713.3800125448727,754.9536493114744,-205.68808447895418,1
111,4473.212539505203,85.63068008717389,-7113.095848294119,714.3629855563188,753.355627651283,-200.99304983683535,1
112,3384.431107430647,5.699855066055586,-5305.995235515496,489.9839493885843,591.4374386025358,-152.34195580513148,1
113,3628.409497504645,30.875513704845318,-5715.699701686168,551.9510952496692,622.4092745476685,-165.47701189204568,1
114,-10658.410516085469,-540.1095654525237,17309.639035913868,-1931.3340137215243,-1685.2639958824323,477.44847854259723,1
115,-12431.785725719494,-638.7053508953245,20229.44876703785,-2267.355193025103,-1966.8964745570834,557.8384465250633,1
116,-7476.339907336026,-395.7531597624412,12149.159721703028,-1357.4736384597468,-1182.4095524605316,327.78584457582383,1
117,3752.8010932932734,35.19163404346281,-5915.078007682438,572.7989092507539,642.133161543715,-171.19952611075482,1
118,5118.071469046704,178.74066915462376,-8226.074813771613,881.0297768673638,837.2450415691222,-231.62101693695993,1
119,-5254.889625101576,-367.3888026034194,8662.808567256478,-1044.241761962663,-789.7523188870335,220.5189095982049,1
120,2021.6810020255275,-50.13886686756099,-3115.338733917573,262.0837405677465,361.7151891265294,-99.26810697212548,1
121,4564.971783842374,64.92356447867299,-7214.324253951778,703.2997798538255,776.6618980710583,-206.16290297766383,1
122,4889.605845527617,132.45732838506999,-7815.105905673208,809.1759846083727,810.1948840605461,-220.55444222414138,1
123,5119.251349720005,178.94708693468496,-8225.911219916936,881.1415185224713,839.043600177851,-234.0943721844482,1
124,3608.8524849999326,51.66333603042963,-5738.67718836126,563.0630085898999,612.0833539411261,-167.40425482438866,1
125,5101.552418598193,164.80013116651884,-8183.422381505254,860.9923787095806,838.4129168143609,-228.9043296983452,1
126,5117.43334783188,178.68532350419062,-8226.035663998873,880.9996733717728,839.2852581071868,-234.1020202259077,1
127,4378.067984066247,48.361783536131625,-6900.224258007218,669.5496981646795,749.1673304770585,-197.6304150684477,1
128,3693.174948779102,78.2964997496346,-5906.653373948344,601.7138620415833,610.5568311430827,-166.95805123282025,1
129,4078.1089327383384,78.4026132182417,-6497.5095664965775,661.733878569748,682.3709437540707,-186.76138107213566,1
130,2769.945670403002,54.99611225870844,-4421.785754989192,454.5608337036401,460.903982425477,-132.06080527100968,1
131,1817.4797541097573,11.13165308513647,-2927.5877271135673,275.76603726335816,317.95328349546054,-87.97631538228198,1
132,4378.063523347548,48.531360954683855,-6900.4452959941,668.6335257868884,749.1424218290705,-197.62699548761498,1
133,5087.127536073796,162.3200792031635,-8159.043891046964,857.8176538385869,836.9998429476561,-228.26813136009523,1
134,2534.141066167217,15.310253565581522,-4008.755056019426,377.9113680286191,430.84790073340486,-115.26044565014827,1
135,5118.702852747881,178.81188610348227,-8226.085595213226,881.0687721220656,835.3965169977233,-232.95062330824257,1
136,4955.745333438014,121.51802376525634,-7898.516934746766,805.8984470866485,830.1442213442042,-223.9466586086393,1
137,5116.062622592203,178.4275284273183,-8226.267401919346,880.8601808463818,836.1605714330414,-230.29067505474154,1
138,5008.781114077808,126.83266261092736,-7980.859509884736,813.373329530815,838.5432298923395,-227.42431408791913,1
139,5005.158062199153,124.32352579266238,-7970.701452675157,809.7691506036342,838.9348739328439,-227.26299194000006,1
140,-10361.733663617046,-425.2776949751153,16724.843991320384,-1812.9392368772515,-1685.957227035913,466.54212155853503,1
141,-618.420341932632,-315.5107818192327,1385.2259601270114,-358.8005643557339,-6.634738239875327,20.183185735435412,1
142,2417.336929863437,-171.76381843026428,-3552.3278287497797,213.9740017519634,476.20244018410926,-110.56767508177316,1
143,5119.0179670026855,178.90760626001926,-8225.952922945307,881.1204629164306,837.7539273927795,-237.64263660224245,1
144,4941.390104448252,129.21385881996545,-7888.263715427248,813.8806353435069,821.3728914881488,-221.9495607476502,1
145,-1020.3816907172672,-242.9119929597702,1885.2582124214819,-330.54444331629475,-104.08693864983512,43.15201946549847,1
146,804.0877114501865,-141.54917796487746,-1096.6425615164183,8.786761564331826,186.0859030805229,-40.01103822973649,1
147,-936.0329694745631,-223.78204096104605,1718.0607234019428,-281.6741066555891,-98.1987186359173,37.44510423949052,1
148,-13419.919906847561,-382.22550904284293,21399.048564081626,-2212.125327852099,-2222.313949171751,599.9197173471607,1
149,3400.387107405994,-20.023133353612536,-5303.710191989191,486.23372974851867,598.5750487010694,-155.63899341459518,1
150,4453.027509891991,48.811099077715554,-7024.317483714572,687.8157515147169,761.992482868719,-201.17839845078058,1
151,4932.1448739255375,130.34803076303362,-7876.602663348414,809.1119307531686,818.273646509419,-222.44995425010126,1
152,4375.287606746998,36.28872919815395,-6885.779173057739,666.4869484444591,752.6159555952502,-197.68440891482842,1
153,3887.205541432598,56.902604259867765,-6169.560984764736,617.2671170973587,657.6980121213697,-177.3063839244278,1
154,2888.6602372333095,-73.78853355300711,-4423.546460353943,355.3719237345272,528.0981671006593,-133.3717916990397,1
155,-92516.95739086546,-1885.9871551888898,146960.08861702646,-14633.064952587672,-15551.654532290766,4212.858134181564,1
156,5117.84760379273,178.6858711251441,-8226.144729907013,881.0001416085611,835.7723184228212,-231.28402724698915,1
157,4230.136348815041,-14.664170814584313,-6578.0751098338305,587.5074527253284,749.0672603305537,-192.12325631457716,1
158,5118.343946961894,174.43187502195573,-8221.47023517178,874.7421564628617,838.4537675456495,-228.5578456880922,1
159,5086.402730012678,153.43023328466168,-8143.89985180706,854.7777518418798,842.9978159621477,-227.31929779425428,1
160,5091.849471003057,158.8952204728467,-8160.703553375641,855.8297545001351,838.5800647892978,-228.5164582673489,1
161,3085.066455991141,-30.3731338488737,-4790.288495252509,404.10185580542674,551.4270615274228,-144.57170146299194,1
162,4672.599714441445,67.81959519159619,-7379.632187748065,728.4128742890464,795.4657089569528,-210.01495391451908,1
163,4650.81008016369,67.81536586823623,-7347.321098551384,725.9129529306341,791.3842621743213,-209.04393238139454,1
164,4170.806992953446,76.62298498256301,-6634.0460515841305,670.2245088842776,702.9259536945575,-191.01238588962468,1
165,599.0576227943812,-89.85380093415885,-853.9984483941543,0.24463417057863865,124.63612085510678,-43.22398571107598,1
166,315.9546270896464,-132.9966715578005,-351.3609561629369,-49.56664080781846,96.15544948761683,-18.51450826503132,1
167,4415.185441280378,63.18260906252808,-6983.835557276524,682.1881413909309,750.924746436843,-198.3159977557555,1
168,1874.1691403583454,-37.58438632627601,-2898.248302048369,243.45238385012772,333.61725004795335,-91.48780077561675,1
169,-24646.34367865977,-775.5403130052496,39482.526821203355,-4162.893128648968,-4056.846306273121,1105.490163923026,1
170,4411.515283697703,81.41858180858303,-7006.814040525999,698.8783652321282,742.048530893309,-202.7751396466122,1
171,4496.705311426097,86.46668258662955,-7141.650030656725,700.8446804374496,757.2603839603298,-212.41129090436115,1
172,5122.086882408183,179.4796061042233,-8225.487756763776,881.4303541388815,841.0271242102847,-259.4147736221759,1
173,5093.881228626814,162.05346900237654,-8169.228514505153,861.6576626652551,837.7737467183299,-227.60829128228033,1
174,4854.504492970124,108.07505188072139,-7720.228008657554,787.2848020745686,813.3104253222724,-219.0480869327767,1
175,4290.726090119674,76.33105429581569,-6819.266814497255,683.7721647054949,721.3419206004357,-192.6663121835245,1
176,3891.446882781049,56.88473804886857,-6173.5763042115395,614.4471961235022,657.0124456906774,-174.49661060124978,1
177,4180.202830200121,60.72217695665949,-6625.464846986027,656.0008718685937,707.4471259796712,-187.78183188309328,1
178,5116.005170573013,178.42206714851696,-8226.27062679531,880.8574441821131,835.8940925679073,-232.06092579040285,1
179,5116.939924288054,178.55520174628708,-8226.206902830558,880.9293778197917,835.8972568177405,-231.25219746283383,1
180,3654.4311244297273,17.228951634675784,-5742.928497297906,551.3804584533017,630.6423216150594,-166.00258786796525,1
181,4391.763874974635,61.17980415189577,-6944.8067901385775,677.6880468623679,746.6134302136007,-197.16635202214246,1
182,4322.673594252313,40.596237249944764,-6803.271738384207,657.5692393965127,742.6711374503933,-196.05750571999135,1
183,4798.229164365801,102.48261155705337,-7624.439744304879,765.5811594260974,805.4446207351888,-220.37055047133484,1
184,5120.570969679932,170.2944878463914,-8214.848703914598,869.4176783838758,840.8948347591256,-228.70068399475932,1
185,3278.9246178288045,-15.614147405898509,-5114.674204564905,467.50634489374255,574.1068602276587,-149.5233368985658,1
186,2860.713102801015,2.410889216803878,-4491.880027669046,410.26989319991924,494.43670342899026,-134.02284303941028,1
187,3224.8498213736093,13.89041427720714,-5074.460666511642,470.9877846013434,552.7090931768837,-149.12769319066106,1
188,5118.343946961894,174.43187502195573,-8221.47023517178,874.7421564628617,838.4537675456495,-228.5578456880922,1
189,-3060.0874510171693,-143.25285990694903,4893.959128175882,-547.594391306348,-498.18884738054174,126.87247227311781,1
190,4208.747549586779,66.15763433127931,-6672.585913480595,662.6369226080602,712.308449478386,-191.1548656946876,1
191,-1377.3259512752338,-375.6963748333224,2624.965285056673,-497.451409713513,-124.81426866090507,45.822492701230125,1
192,5086.231371620045,162.16917651859322,-8159.273347863521,858.1612899154229,835.9648193650735,-228.24449061715882,1
193,5099.513146545398,159.03228616761135,-8173.392093206377,859.0622187614115,839.244249873666,-228.8397386211428,1
194,5118.342480919881,178.81622645307678,-8225.973437046163,881.07061182578,839.164840085544,-234.09463082468946,1
195,3961.7994659952533,29.252131066603283,-6234.73493431882,603.4271943529031,684.2289459327703,-186.04109918747682,1
196,3551.241397305307,30.243767172170056,-5592.229414202043,537.3296482659837,611.1317283129878,-166.91725285154413,1
197,-8201.034620616183,-454.01132906537214,13343.807410788168,-1514.7057509457495,-1290.1207624579808,370.4510089705054,1
198,5118.344079105833,174.43189625559472,-8221.47023026004,874.7421723415196,838.4541784886746,-228.55428030760368,1
199,4690.328844305948,108.54938141558799,-7472.402416028606,758.7505107360976,785.2415383367405,-216.0298491227485,1
200,3627.82899888259,22.110609823421473,-5706.883047977455,540.0957353978474,627.2055899156907,-168.48225009655144,1
201,2663.0061991369284,0.5701802279502707,-4177.578879444884,385.0680631448294,465.00300067369005,-127.5499054836684,1
202,-263.9574843132449,-198.06860272693115,669.0250576603053,-199.6676530636713,16.520770068308195,-2.3337126177687457,1
203,-1554.857344901146,-107.40164671514644,2535.069311231267,-300.6290010762052,-243.24434670994896,60.00336937136241,1
204,3301.8290269479476,11.000308214572751,-5178.55469229727,485.3036890879223,571.9739404457493,-152.93174046609232,1
205,2659.9591516723963,-15.818035162239594,-4143.7119141449975,370.7012483861445,467.86608150238845,-124.73926020134827,1
206,3910.6019074250935,43.59489545601135,-6171.591976839519,598.6901457463528,667.9668984077032,-179.58436989172532,1
207,-1586.1607827745759,-166.69742891834187,2668.742999205142,-346.3968816536082,-222.6758296914833,59.954008164227744,1
208,-17560.243549076968,-693.086685712605,28302.979998893406,-3047.615750474624,-2852.1562897409326,772.5924341153426,1
209,5119.2986284831495,178.96786743729737,-8225.87975441515,881.1527341007429,839.4910864909967,-236.2274310017185,1
210,5120.413335361141,179.06202838307433,-8225.966781691597,881.2039478730941,834.6887734721247,-236.17416031916883,1
211,5117.273673937966,178.63706966910186,-8226.10210475946,880.9735845887968,838.0999719203024,-231.81294539536182,1
212,-16406.110446761595,-248.49417192208608,25911.278481808244,-2528.5547194680585,-2778.4711374477038,716.9600401952854,1
213,2803.2597432994617,-175.02684452953508,-4155.147622374336,301.2382278208395,539.4761782146619,-134.7588974728393,1
214,5123.17553061163,179.56399800412876,-8225.531153537104,881.475724302513,840.7900148144159,-239.60831066948907,1
215,5118.755547585284,178.8165829712792,-8226.082547159984,881.0709371546465,835.6482019139521,-231.3087262701675,1
216,4894.843968925333,121.0790277218403,-7801.07053955512,795.440931186898,818.0417509702297,-223.25174456945663,1
217,4931.849659236424,132.66864858948904,-7881.939012236788,810.4504154097693,820.7589128288969,-223.7004368023392,1
218,4153.807009496246,62.501193292493554,-6576.252811612534,640.6124262732885,707.43563400006,-191.5915648958573,1
219,4923.723214006126,132.71693136838664,-7867.971091335942,809.2423841378775,816.446382033558,-221.08101631234496,1
220,4846.029568027156,93.65907545490369,-7685.896185693648,771.4191544746683,816.9975487359617,-218.78991797890905,1
221,4656.104194652393,111.82314241134291,-7426.074296102999,762.5779943083423,777.1938735892912,-212.5956383939965,1
222,5068.367115794763,156.58720547957049,-8123.364164961763,848.9926545942714,834.4989065073902,-228.4571043972129,1
223,4692.361962524909,116.15990534914866,-7486.836570599154,764.17736400408,779.6093205684455,-212.59727100215622,1
224,-14158.30294712634,-587.8662069626625,22843.781248358984,-2481.219246954338,-2292.267170192838,627.4449243891254,1
225,4581.501434336462,95.5105826377316,-7282.864081882892,721.1236299191085,772.263226858507,-210.38643692288096,1
226,4542.927760953459,84.86633137390176,-7206.676966868883,721.5766761089748,769.3253901292301,-210.81224706917303,1
227,-621.4869735073139,-163.18289909325372,1154.6222348131362,-221.50943428557284,-57.509639878789244,24.254793021859822,1
228,2384.599740143406,-11.482318030612328,-3731.329703480056,347.2020494838546,418.3308956450522,-113.55609023113024,1
229,1002.4039845218155,-208.14721324682046,-1309.6843338677957,-10.148673758583808,244.4022251210117,-53.35622317772485,1
230,4506.319103120586,18.58021250005151,-7038.587618245952,643.3225729778114,786.3533417106892,-207.00175515986874,1
231,-8642.51892080815,-287.9085735608954,13842.713817970343,-1464.2272211425263,-1426.2769212561748,393.07326463560173,1
232,4543.857052213365,91.00863272480314,-7221.058864097558,719.2501528708508,765.4382089438433,-206.38041249197497,1
233,1136.8177951333214,-179.00616461323412,-1557.5924151551176,12.941713911477585,253.29036563979886,-58.38071946599141,1
234,5121.655075685343,173.32159775701666,-8223.280198791988,871.7895326361564,839.6940818546486,-228.7339466117315,1
235,5050.459128326392,153.35758902020567,-8089.080162176487,847.6415557193994,833.69784869386,-227.97393252389548,1
236,4429.789846134975,68.61317098901236,-7012.258487560094,694.2634324684616,754.184989243244,-205.06843646735874,1
237,-7967.128864845506,-493.6577461214029,13039.685872234768,-1512.383998037947,-1247.1676967451256,349.63983892310586,1
238,5116.702037438607,170.65482371926404,-8213.165227011697,870.6330426537662,839.5357915415339,-228.5418277163663,1
239,5103.158444443341,166.12121764107158,-8187.4343401820315,864.4695974840259,837.7866639491162,-228.94783694905544,1
240,3506.3167897340754,-16.217626365289764,-5471.9703310929035,500.40733709443583,613.951600448883,-159.26503267488312,1
241,2776.0769495526974,-63.36069741610962,-4256.640841177649,341.03120154767873,502.26094531833525,-133.29815131305938,1
242,5113.2590145569375,164.9333605518166,-8195.513776631273,862.4014633715952,841.6198042104878,-228.4440971813519,1
243,5120.870085593486,169.440291039084,-8214.465009706613,868.0252931337614,841.1483451584676,-228.72190176190023,1
244,5120.870085593486,169.440291039084,-8214.465009706613,868.0252931337614,841.1483451584676,-228.72190176190023,1
245,5133.14401324003,181.1155837222563,-8224.646969755031,882.3180303800588,840.8983781154936,-265.6816210099426,1
246,-8855.995034833653,-300.58962795996365,14188.340722940433,-1511.7069598568958,-1456.813799355187,397.6601634033178,1
247,-6081.89787659726,-224.90047163507805,9751.918219649748,-1045.6488781774876,-997.408725979758,275.30334069580255,1
248,4161.880916306192,25.01010771905931,-6535.891932641462,618.298987065648,717.2953805618379,-188.92036744277732,1
249,3081.1003399687875,12.59172633678115,-4849.197587181206,466.2086520135813,532.2403393524171,-139.5175976480586,1
250,3683.12644560487,-24.13607112580233,-5737.641301064771,516.1839685590357,654.0686192556807,-170.1381528202331,1
251,-92727.80421702526,-1845.3085474825482,147304.8076996438,-14726.12835738862,-15612.336971720142,4223.063062835602,1
252,3258.865705560435,-24.95864725399885,-5069.124422900301,415.0400450085164,574.430993696238,-155.25548538759583,1
253,3671.33936546926,-93.73724808439843,-5602.528484203787,439.59487676546524,665.8175295296832,-177.73546666584096,1
